Age_of_Farmer,Annual_Income,Land_Size_Acres,Land_Location,Soil_Quality,Irrigation_Facility,Credit_Score,Existing_Loans,Requested_Loan_Amount,Loan_Purpose,Loan_Type,Land_Ownership,Loan_History,Approved_Loan_Amount
58,415103.0,2.27,Near_Village,6,rainfed,790,0,136200.0,Borewell_Installation,Long_Term,Owned,Repeat,128709.0
26,322078.0,1.53,Near_Village,7,rainfed,590,1,91800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
54,923622.0,7.07,Far,10,borewell,790,1,282800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
37,441720.0,3.15,Near_Village,7,drip,610,2,189000.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
63,388895.0,2.64,Near_City,7,rainfed,590,2,211200.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
25,488099.0,2.87,Far,7,drip,660,1,114800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,98154.0
49,283600.0,1.24,Near_City,7,canal,460,2,99200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
30,465913.0,3.05,Far,7,drip,680,0,122000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
25,420021.0,2.78,Near_Village,6,borewell,460,3,166800.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
33,604869.0,4.08,Near_Village,10,rainfed,820,1,244800.0,Equipment_Purchase,Long_Term,Owned,Repeat,231336.0
30,824608.0,5.95,Near_City,8,rainfed,690,2,476000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
30,479056.0,3.29,Near_Village,8,borewell,530,2,197400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
51,246432.0,1.1,Near_Village,5,drip,650,1,66000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,59400.0
31,271213.0,1.14,Near_Village,8,rainfed,690,0,68400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
30,327493.0,1.96,Near_City,5,rainfed,360,3,156800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
31,805205.0,6.07,Near_City,6,rainfed,650,3,485600.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
38,644568.0,4.95,Near_City,5,borewell,640,2,396000.0,Borewell_Installation,Short_Term,Owned,First_Time,338580.0
42,469438.0,3.4,Near_Village,9,borewell,510,3,204000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
52,724358.0,5.59,Far,10,borewell,820,0,223600.0,Borewell_Installation,Short_Term,Owned,First_Time,191178.0
65,182582.0,0.59,Far,6,drip,360,3,23600.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
65,467350.0,3.3,Far,8,canal,500,2,132000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
53,711450.0,5.39,Near_Village,5,canal,510,3,323400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
51,874599.0,6.3,Far,9,canal,690,2,252000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
44,700610.0,4.94,Near_Village,7,borewell,620,3,296400.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
39,723709.0,5.32,Near_Village,9,canal,850,1,319200.0,Crop_Cultivation,Short_Term,Owned,Repeat,301644.0
62,800681.0,6.04,Near_City,5,borewell,720,2,483200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,447926.4
35,386496.0,2.08,Near_City,8,canal,520,3,166400.0,Equipment_Purchase,Long_Term,Owned,Repeat,0.0
65,180613.0,0.55,Near_City,10,drip,520,2,44000.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
48,671856.0,4.86,Far,6,borewell,560,3,194400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
63,990724.0,7.3,Near_City,7,borewell,580,2,584000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
26,965391.0,7.19,Far,9,drip,680,1,287600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
52,534436.0,3.57,Near_Village,6,canal,670,2,214200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,192780.0
52,894773.0,6.63,Near_Village,6,borewell,760,0,397800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
47,900887.0,6.67,Near_Village,8,rainfed,790,1,400200.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
29,1093962.0,7.99,Near_City,9,canal,730,0,639200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
39,552869.0,3.65,Near_City,9,drip,760,0,292000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
59,1062531.0,7.89,Near_City,7,canal,580,2,631200.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
48,989916.0,7.46,Near_Village,8,canal,590,3,447600.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
34,616978.0,4.18,Near_Village,10,drip,640,2,250800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,214434.0
62,834835.0,6.52,Near_Village,8,drip,480,3,391200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
65,833097.0,6.11,Far,7,rainfed,560,3,244400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
60,209400.0,0.87,Near_City,5,rainfed,480,1,69600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
46,1030283.0,7.9,Near_City,7,canal,610,2,632000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
41,1048682.0,7.64,Near_City,6,borewell,850,0,611200.0,Irrigation_Setup,Long_Term,Owned,Repeat,577584.0
53,567364.0,3.93,Far,7,canal,490,3,157200.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
27,393582.0,2.11,Far,6,drip,410,3,84400.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
52,816725.0,5.9,Near_Village,10,drip,840,0,354000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
63,426591.0,2.36,Far,10,borewell,600,1,94400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
55,664678.0,4.43,Near_Village,10,rainfed,540,3,265800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
26,399441.0,2.83,Near_City,6,drip,740,0,226400.0,Irrigation_Setup,Long_Term,Owned,Repeat,209872.8
27,267050.0,1.27,Far,5,borewell,330,3,50800.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
57,380832.0,2.42,Far,5,rainfed,660,0,96800.0,Crop_Cultivation,Long_Term,Owned,First_Time,82764.0
59,578340.0,3.85,Far,8,canal,500,2,154000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
52,643306.0,4.61,Near_Village,8,rainfed,540,3,276600.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
49,974186.0,6.96,Near_City,10,drip,820,0,556800.0,Irrigation_Setup,Long_Term,Owned,First_Time,476064.0
28,357710.0,2.05,Far,8,canal,680,0,82000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
29,594568.0,3.93,Far,6,drip,500,2,157200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
35,381759.0,2.52,Far,9,drip,380,3,100800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
30,337235.0,1.73,Far,10,drip,750,0,69200.0,Equipment_Purchase,Short_Term,Owned,Repeat,64148.4
42,952483.0,6.78,Near_Village,10,borewell,710,1,406800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
49,400485.0,2.09,Far,7,canal,690,1,83600.0,Borewell_Installation,Long_Term,Owned,First_Time,71478.0
63,610158.0,4.38,Near_City,10,drip,700,0,350400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
58,841279.0,6.06,Near_Village,6,borewell,620,3,363600.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
32,247203.0,1.45,Far,9,borewell,390,3,58000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
42,312971.0,1.97,Near_Village,6,canal,560,1,118200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
48,871230.0,6.47,Near_Village,6,drip,820,0,388200.0,Borewell_Installation,Long_Term,Owned,First_Time,331911.0
29,888684.0,6.36,Far,10,borewell,580,2,254400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
48,882321.0,6.82,Near_Village,6,borewell,650,3,409200.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
49,721837.0,5.47,Near_Village,7,drip,690,2,328200.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
38,495647.0,3.23,Near_City,10,rainfed,530,2,258400.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
28,1002501.0,7.23,Near_City,7,drip,790,0,578400.0,Crop_Cultivation,Short_Term,Owned,First_Time,494532.0
39,249243.0,1.13,Near_City,9,drip,310,3,90400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
65,1039208.0,7.71,Far,9,drip,740,1,308400.0,Equipment_Purchase,Short_Term,Owned,First_Time,263682.0
39,527852.0,3.87,Far,10,rainfed,710,1,154800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
34,777288.0,5.25,Far,8,drip,750,2,210000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,194670.0
41,933215.0,6.76,Near_Village,10,canal,790,1,405600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
31,564352.0,3.61,Near_City,7,drip,680,0,288800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
33,483672.0,2.83,Near_Village,9,borewell,670,2,169800.0,Irrigation_Setup,Short_Term,Owned,Repeat,152820.0
40,323350.0,1.56,Far,7,rainfed,520,2,62400.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
34,872500.0,6.76,Far,5,canal,610,2,270400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
39,358253.0,2.02,Far,6,canal,770,0,80800.0,Borewell_Installation,Long_Term,Owned,Repeat,76356.0
51,1024558.0,7.94,Far,7,canal,750,2,317600.0,Irrigation_Setup,Short_Term,Owned,Repeat,294415.2
47,316615.0,2.09,Far,10,drip,560,2,83600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
41,737402.0,5.01,Far,8,canal,820,0,200400.0,Crop_Cultivation,Short_Term,Owned,First_Time,171342.0
26,953445.0,7.1,Near_City,10,borewell,620,3,568000.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
63,124837.0,0.51,Near_City,5,canal,590,0,40800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
47,247415.0,1.5,Near_Village,7,rainfed,700,0,90000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,83430.0
40,424008.0,2.34,Far,6,canal,510,3,93600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
37,768924.0,5.97,Near_City,6,canal,570,3,477600.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
42,762517.0,5.48,Far,6,canal,750,2,219200.0,Crop_Cultivation,Long_Term,Owned,Repeat,203198.4
38,782151.0,6.05,Near_Village,8,borewell,840,0,363000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
61,237834.0,1.53,Far,10,borewell,520,2,61200.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
34,771271.0,5.72,Near_Village,5,borewell,510,3,343200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
63,812709.0,5.86,Near_Village,7,drip,620,3,351600.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
59,855436.0,6.27,Near_City,6,borewell,820,1,501600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,474012.0
33,657234.0,4.9,Near_City,8,borewell,580,2,392000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
30,233544.0,1.36,Near_City,6,drip,510,1,108800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
35,834151.0,6.21,Far,9,rainfed,690,2,248400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
42,251817.0,1.42,Near_City,7,borewell,620,1,113600.0,Borewell_Installation,Long_Term,Owned,First_Time,97128.0
29,251618.0,1.11,Far,10,rainfed,580,0,44400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
48,627419.0,4.73,Near_City,6,canal,540,3,378400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
29,694788.0,5.13,Near_Village,8,borewell,850,0,307800.0,Irrigation_Setup,Short_Term,Owned,Repeat,290871.0
65,1032343.0,7.93,Far,9,borewell,730,0,317200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
56,973500.0,7.22,Near_Village,7,drip,790,0,433200.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,370386.0
44,973509.0,7.51,Near_City,5,rainfed,710,1,600800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
52,555750.0,3.89,Near_City,9,canal,670,2,311200.0,Borewell_Installation,Short_Term,Owned,Repeat,280080.0
51,422342.0,2.53,Near_City,8,drip,740,0,202400.0,Equipment_Purchase,Long_Term,Owned,First_Time,173052.0
39,259722.0,0.98,Near_Village,8,rainfed,600,2,58800.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
50,655603.0,4.63,Near_Village,10,canal,580,2,277800.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
49,614598.0,4.3,Near_Village,8,borewell,620,3,258000.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
49,964342.0,7.57,Near_Village,6,drip,710,1,454200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
29,1014545.0,7.98,Far,7,borewell,660,2,319200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
38,457419.0,2.87,Far,6,rainfed,760,0,114800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
60,274529.0,1.15,Far,7,drip,670,1,46000.0,Borewell_Installation,Long_Term,Owned,Repeat,41400.0
44,552010.0,3.91,Near_City,10,rainfed,490,3,312800.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
36,436341.0,2.59,Far,10,drip,610,2,103600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
54,424842.0,2.57,Far,9,canal,770,1,102800.0,Borewell_Installation,Long_Term,Owned,Repeat,97146.0
32,647874.0,4.35,Near_City,5,borewell,720,2,348000.0,Crop_Cultivation,Long_Term,Owned,Repeat,322596.0
40,425366.0,2.4,Near_Village,5,drip,760,0,144000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
62,883694.0,6.46,Near_City,10,rainfed,540,3,516800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
61,288447.0,1.81,Near_City,10,rainfed,580,0,144800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
55,626571.0,4.22,Near_Village,8,borewell,580,2,253200.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
29,899932.0,6.31,Far,9,drip,660,2,252400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
62,124398.0,0.56,Near_City,7,drip,300,3,44800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
31,695429.0,5.23,Near_Village,9,canal,690,2,313800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
38,361178.0,1.81,Near_City,8,borewell,610,0,144800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
47,777481.0,5.91,Near_City,8,borewell,850,0,472800.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,446796.0
33,643481.0,4.79,Near_Village,7,canal,620,3,287400.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
42,393806.0,2.81,Near_City,9,canal,440,3,224800.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
60,707649.0,5.1,Near_City,10,rainfed,560,3,408000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
48,220509.0,1.2,Far,6,drip,570,1,48000.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
34,479124.0,3.0,Near_Village,9,canal,430,3,180000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
55,430464.0,2.55,Far,6,canal,670,2,102000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,91800.0
59,230951.0,0.98,Far,5,canal,380,2,39200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
39,653149.0,4.58,Near_City,7,drip,640,2,366400.0,Borewell_Installation,Short_Term,Owned,First_Time,313272.0
61,1021705.0,7.91,Near_City,6,drip,680,1,632800.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
50,1051625.0,7.68,Far,9,canal,510,3,307200.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
30,655089.0,5.02,Near_Village,10,borewell,790,1,301200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
40,422422.0,2.43,Far,9,rainfed,760,0,97200.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
63,1042111.0,7.6,Near_City,9,rainfed,560,3,608000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
57,1055100.0,7.75,Near_Village,8,rainfed,740,1,465000.0,Crop_Cultivation,Short_Term,Owned,First_Time,397575.0
58,600561.0,4.0,Far,5,borewell,700,0,160000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
33,232831.0,1.5,Far,9,borewell,490,2,60000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
56,476732.0,3.25,Near_Village,8,borewell,600,1,195000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
30,237490.0,1.09,Near_Village,6,drip,490,2,65400.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
30,1050837.0,7.66,Near_Village,10,borewell,510,3,459600.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
30,239322.0,1.34,Far,9,rainfed,450,3,53600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
51,575183.0,4.1,Near_City,6,borewell,610,2,328000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
42,249676.0,1.53,Near_Village,6,rainfed,650,1,91800.0,Borewell_Installation,Short_Term,Owned,Repeat,82620.0
38,530986.0,3.63,Near_Village,10,borewell,820,0,217800.0,Irrigation_Setup,Short_Term,Owned,Repeat,205821.0
52,992338.0,7.02,Far,7,canal,820,0,280800.0,Crop_Cultivation,Long_Term,Owned,First_Time,240084.0
46,463857.0,2.91,Near_City,8,rainfed,590,2,232800.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
63,343478.0,1.88,Far,9,rainfed,490,2,75200.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
58,679490.0,4.78,Far,6,canal,840,0,191200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,180684.0
53,494859.0,3.11,Near_City,8,canal,630,1,248800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
32,664005.0,4.39,Far,8,drip,680,1,175600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
57,822305.0,5.79,Near_Village,8,rainfed,810,0,347400.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
29,524926.0,3.77,Near_City,10,rainfed,740,1,301600.0,Borewell_Installation,Short_Term,Owned,Repeat,279583.2
38,615500.0,4.49,Far,5,borewell,730,0,179600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
27,551711.0,3.41,Near_Village,8,canal,640,2,204600.0,Irrigation_Setup,Long_Term,Owned,Repeat,184140.0
37,614525.0,4.44,Far,5,canal,810,0,177600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
33,303888.0,1.48,Far,5,drip,640,1,59200.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
65,650416.0,4.86,Near_Village,5,canal,610,2,291600.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
61,695402.0,4.63,Far,8,drip,690,2,185200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,171680.4
61,950173.0,7.25,Near_Village,8,canal,850,0,435000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,411075.0
61,601294.0,4.04,Near_City,9,borewell,690,2,323200.0,Crop_Cultivation,Short_Term,Owned,Repeat,299606.4
32,451162.0,2.66,Near_Village,10,rainfed,610,2,159600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
65,411394.0,2.88,Near_City,8,borewell,400,3,230400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
39,909596.0,6.66,Near_Village,10,rainfed,750,2,399600.0,Irrigation_Setup,Long_Term,Owned,Repeat,370429.2
36,781648.0,6.04,Far,8,canal,610,2,241600.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
31,309160.0,1.97,Near_City,5,canal,560,1,157600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
27,910069.0,7.06,Near_City,6,drip,540,3,564800.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
52,389298.0,2.4,Near_Village,5,rainfed,580,1,144000.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
47,735185.0,5.45,Near_Village,7,canal,790,1,327000.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
38,1098336.0,7.99,Near_City,6,rainfed,710,1,639200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
30,205098.0,1.1,Near_City,9,drip,590,1,88000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
26,1018704.0,7.74,Near_City,8,borewell,820,1,619200.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,585144.0
47,1067973.0,7.95,Near_City,8,rainfed,790,1,636000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
30,689986.0,4.85,Near_City,5,borewell,580,2,388000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
29,1006907.0,7.44,Near_Village,7,canal,740,1,446400.0,Borewell_Installation,Long_Term,Owned,First_Time,381672.0
37,182954.0,1.0,Near_City,6,canal,590,1,80000.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
61,735948.0,5.43,Near_City,6,rainfed,720,2,434400.0,Borewell_Installation,Long_Term,Owned,Repeat,402688.8
58,523635.0,3.23,Near_City,7,rainfed,460,3,258400.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
37,478599.0,3.56,Near_City,9,borewell,740,0,284800.0,Equipment_Purchase,Long_Term,Owned,First_Time,243504.0
27,710018.0,5.14,Near_City,7,drip,540,3,411200.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
50,570900.0,3.95,Far,6,rainfed,680,0,158000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
51,828229.0,6.05,Near_City,7,canal,750,2,484000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,448668.0
33,792509.0,6.18,Near_Village,5,canal,690,2,370800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
43,992991.0,7.24,Far,9,rainfed,850,0,289600.0,Crop_Cultivation,Short_Term,Owned,Repeat,273672.0
53,1055672.0,7.88,Far,9,borewell,840,0,315200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
37,698719.0,4.61,Near_Village,8,canal,850,0,276600.0,Crop_Cultivation,Short_Term,Owned,Repeat,261387.0
27,418454.0,3.07,Near_City,6,borewell,540,3,245600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
33,990019.0,7.69,Near_Village,10,borewell,590,3,461400.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
57,989775.0,7.1,Far,5,canal,740,1,284000.0,Borewell_Installation,Long_Term,Owned,First_Time,242820.0
36,658858.0,4.62,Near_City,8,canal,660,2,369600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
54,932138.0,7.0,Far,10,canal,770,1,280000.0,Irrigation_Setup,Short_Term,Owned,First_Time,239400.0
39,291712.0,1.58,Near_Village,8,drip,670,0,94800.0,Irrigation_Setup,Short_Term,Owned,First_Time,81054.0
30,1004645.0,7.79,Near_Village,5,drip,690,2,467400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
49,406019.0,2.86,Near_Village,9,canal,570,3,171600.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
32,226999.0,1.06,Near_Village,6,rainfed,560,0,63600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
28,813279.0,6.09,Near_City,10,canal,740,1,487200.0,Crop_Cultivation,Long_Term,Owned,First_Time,416556.0
56,425682.0,2.32,Far,8,rainfed,480,3,92800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
27,137762.0,0.63,Near_Village,10,canal,540,1,37800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
44,156080.0,0.5,Far,6,rainfed,370,3,20000.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
61,186673.0,0.94,Far,5,borewell,480,1,37600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
45,990563.0,7.18,Far,5,rainfed,840,0,287200.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
47,904710.0,6.77,Far,7,rainfed,590,3,270800.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
35,879209.0,6.34,Far,10,borewell,690,2,253600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
52,408889.0,2.27,Far,8,borewell,770,1,90800.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,85806.0
59,821602.0,5.77,Near_City,9,canal,580,2,461600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
59,757476.0,5.81,Far,5,rainfed,820,1,232400.0,Irrigation_Setup,Long_Term,Owned,Repeat,219618.0
41,254448.0,1.45,Near_Village,6,canal,690,0,87000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
63,762186.0,5.63,Far,6,borewell,580,2,225200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
54,340892.0,2.17,Near_Village,6,canal,520,3,130200.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
60,528848.0,3.3,Far,10,drip,650,0,132000.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
44,300143.0,1.71,Near_Village,9,drip,360,3,102600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
56,526753.0,3.62,Near_City,9,drip,740,1,289600.0,Equipment_Purchase,Short_Term,Owned,Repeat,268459.2
48,396885.0,2.2,Near_Village,6,canal,720,1,132000.0,Crop_Cultivation,Short_Term,Owned,Repeat,122364.0
63,490244.0,3.09,Far,5,drip,540,3,123600.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
45,617161.0,4.57,Far,10,rainfed,560,3,182800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
46,511910.0,3.18,Near_City,8,canal,630,1,254400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
56,330830.0,2.22,Far,6,borewell,660,0,88800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,75924.0
27,905729.0,6.59,Near_City,10,borewell,820,1,527200.0,Crop_Cultivation,Long_Term,Owned,Repeat,498204.0
42,356303.0,2.36,Near_Village,5,canal,710,0,141600.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
28,596661.0,3.93,Near_Village,8,rainfed,600,1,235800.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
29,211833.0,1.34,Near_City,6,rainfed,420,3,107200.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
41,600163.0,4.47,Far,7,rainfed,620,3,178800.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
63,909129.0,6.87,Near_Village,9,drip,810,0,412200.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
32,268700.0,1.14,Near_Village,10,drip,640,1,68400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
53,864247.0,6.08,Near_City,8,borewell,840,0,486400.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
40,970600.0,7.28,Near_City,9,borewell,750,2,582400.0,Irrigation_Setup,Short_Term,Owned,Repeat,539884.8
30,704650.0,4.92,Near_City,7,rainfed,560,3,393600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
